(-0.00029658533160220797, {'optimizer': 'adam'})
(-0.00034328917052292243, {'optimizer': 'adam'})
(-0.0002524849470239019, {'optimizer': 'adam'})
(-0.00025719112515819526, {'optimizer': 'adam'})
(-0.0002478717631671602, {'optimizer': 'adam'})
epoch	loss	acc	val_loss	val_acc
35	0.020741822198033333	0.0007663979195058346	0.01807757094502449	0.0014950156910344958
36	0.014129210263490677	0.00041619912371970713	0.014119031839072704	0.001380974194034934
37	0.017913179472088814	0.0005781002691946924	0.011644127778708935	0.0012777377851307392
38	0.01698668859899044	0.0005121832364238799	0.010275320149958134	0.0012423536973074079
39	0.017493849620223045	0.000607909809332341	0.01395008247345686	0.0013481987407431006
40	0.014588791877031326	0.00038495304761454463	0.010095139965415001	0.0012839770643040538
41	0.017458928748965263	0.0005565089522860944	0.012876715511083603	0.0013965405523777008
42	0.011629544198513031	0.0002936022647190839	0.009258098900318146	0.0012465814361348748
43	0.014274748973548412	0.00036754331085830927	0.015249285846948624	0.0014493451453745365
44	0.012645578011870384	0.00030220404732972383	0.016371510922908783	0.0015163669595494866
45	0.015479777939617634	0.00043894723057746887	0.016544416546821594	0.001534964656457305
46	0.013174277730286121	0.00034704129211604595	0.011076820082962513	0.0013567409478127956
47	0.019933994859457016	0.0007107981946319342	0.017010457813739777	0.0015367240412160754
48	0.017163172364234924	0.0005396470660343766	0.009958099573850632	0.001359039219096303
49	0.016586942598223686	0.0005008798907510936	0.010505435988307	0.001397612038999796
50	0.015191354788839817	0.00041904658428393304	0.0263908002525568	0.0022233438212424517
51	0.01563688926398754	0.0004362829204183072	0.011435521766543388	0.0014134194934740663
52	0.010894740000367165	0.00027283316012471914	0.010484165512025356	0.001326956320554018
53	0.0182912927120924	0.0006069989176467061	0.014706631191074848	0.0014502869453281164
54	0.014399899169802666	0.0004034818848595023	0.01279462780803442	0.0014449394075199962
55	0.017167408019304276	0.0005391273880377412	0.012647938914597034	0.0014635154511779547
56	0.014337023720145226	0.00046138864126987755	0.011738237924873829	0.001434162724763155
57	0.011685443110764027	0.00029911164892837405	0.014510503970086575	0.0015620620688423514
epoch	loss	acc	val_loss	val_acc
0	0.12483367323875427	0.034435681998729706	0.08946803957223892	0.01196524128317833
1	0.06658139079809189	0.009036092087626457	0.08973432332277298	0.011578808538615704
2	0.052970170974731445	0.006610353011637926	0.060928475111722946	0.006593586411327124
3	0.03872561454772949	0.002608177252113819	0.05054916813969612	0.004404826555401087
4	0.03132886812090874	0.0019489171681925654	0.022043650969862938	0.001679820823483169
5	0.0319153293967247	0.0018770011374726892	0.02461470477283001	0.0017601551953703165
6	0.017450964078307152	0.0005751260323449969	0.020339220762252808	0.0016368504147976637
7	0.044770579785108566	0.0036743299569934607	0.017275894060730934	0.001481040264479816
8	0.03641092777252197	0.002146343933418393	0.018608568236231804	0.0015696772607043386
9	0.015374653972685337	0.0005337102338671684	0.04048575460910797	0.0033275375608354807
10	0.04248886555433273	0.0033649979159235954	0.017558952793478966	0.0014655948616564274
11	0.017752593383193016	0.0005586663610301912	0.031203405931591988	0.002285107970237732
12	0.033977288752794266	0.0022437446750700474	0.030324338003993034	0.0020675440318882465
13	0.01850545033812523	0.0007352752145379782	0.01259880792349577	0.0012593907304108143
14	0.024332603439688683	0.0010255988454446197	0.016004374250769615	0.0014169530477374792
15	0.018124742433428764	0.0006674282485619187	0.024645891040563583	0.001919503789395094
16	0.03682241588830948	0.002522069728001952	0.042209696024656296	0.0033858870156109333
17	0.018434157595038414	0.0006860774592496455	0.015034071169793606	0.0013586059212684631
18	0.02238045446574688	0.0009179607150144875	0.01458005327731371	0.001355967135168612
19	0.03688577562570572	0.0024103480391204357	0.01746399700641632	0.0014977323589846492
20	0.02402579039335251	0.001150053576566279	0.01867813616991043	0.0016006601508706808
21	0.019132282584905624	0.0006480876472778618	0.025431716814637184	0.0017932136543095112
22	0.017342710867524147	0.000565919210202992	0.02019878849387169	0.0015584880020469427
23	0.016063954681158066	0.00044924806570634246	0.013951845467090607	0.001298167509958148
24	0.014378380961716175	0.0003892267995979637	0.012270381674170494	0.0012527257204055786
25	0.012487756088376045	0.00029523781267926097	0.014696894213557243	0.0014039813540875912
26	0.014858611859381199	0.0004540003137663007	0.01406441256403923	0.0012723734835162759
27	0.017135102301836014	0.0005135252722539008	0.018979167565703392	0.001622188021428883
28	0.016398001462221146	0.0005129053024575114	0.024959171190857887	0.0017165077151730657
29	0.022097935900092125	0.0008513027569279075	0.01238786056637764	0.0012833044165745378
30	0.0163971409201622	0.000509059929754585	0.01903369277715683	0.0014819977805018425
31	0.019495269283652306	0.0006947171641513705	0.015579166822135448	0.001455487567000091
32	0.016982916742563248	0.0005326637183316052	0.020038196817040443	0.0014903686242178082
33	0.019037313759326935	0.000648703018669039	0.024455374106764793	0.0018676152685657144
34	0.018831836059689522	0.0006002867594361305	0.020388590171933174	0.0015234516467899084
35	0.019032683223485947	0.0006536347791552544	0.014995738863945007	0.0013743647141382098
36	0.01663626730442047	0.0005694515421055257	0.010930296033620834	0.001220661448314786
37	0.013063847087323666	0.0003248637658543885	0.018836088478565216	0.0015464610187336802
38	0.013052195310592651	0.00035208225017413497	0.010362207889556885	0.001185936271212995
39	0.018728256225585938	0.000656927062664181	0.010881131514906883	0.001241333782672882
40	0.01810687966644764	0.0006236875196918845	0.016738466918468475	0.0013537503546103835
41	0.012498769909143448	0.0003336603695061058	0.016450094059109688	0.0014570675557479262
42	0.016046511009335518	0.00046958980965428054	0.013091172091662884	0.0012731937458738685
43	0.013172048144042492	0.00036906878813169897	0.011814732104539871	0.0012291594175621867
44	0.017790518701076508	0.0006019368884153664	0.017054293304681778	0.0014561277348548174
45	0.014280864037573338	0.0004192116030026227	0.014821795746684074	0.001380006899125874
46	0.01473592035472393	0.00044951040763407946	0.01540426630526781	0.001421546214260161
47	0.0177016444504261	0.0005885974387638271	0.022960003465414047	0.0016094815218821168
48	0.01913703791797161	0.000741520372685045	0.014408139511942863	0.001370250596664846
49	0.016145512461662292	0.000536307692527771	0.01819075457751751	0.0014561316929757595
50	0.015329358167946339	0.00047813320998102427	0.011380958370864391	0.001258689328096807
51	0.013125555589795113	0.00036448819446377456	0.011873108334839344	0.001226381165906787
52	0.011009251698851585	0.00025395158445462584	0.011447081342339516	0.0012041802983731031
53	0.01569259539246559	0.0004627919406630099	0.01603439450263977	0.0014226535568013787
epoch	loss	acc	val_loss	val_acc
0	0.10974685102701187	0.02730667218565941	0.03222151845693588	0.0031322031281888485
1	0.036611177027225494	0.0029902306850999594	0.021108122542500496	0.0017485461430624127
2	0.057091593742370605	0.006075829733163118	0.049792103469371796	0.004369429778307676
3	0.05074755847454071	0.0043276529759168625	0.06271212548017502	0.00619202945381403
4	0.03519696742296219	0.0030027737375348806	0.038177430629730225	0.0031256554648280144
5	0.02972654066979885	0.0015793608035892248	0.04866521432995796	0.004080991260707378
6	0.027263399213552475	0.0011629939544945955	0.03454582020640373	0.002902865642681718
7	0.027689417824149132	0.0014140995917841792	0.020938118919730186	0.001793356379494071
8	0.024059971794486046	0.0009822997963055968	0.02018837258219719	0.001574029796756804
9	0.02310829423367977	0.001190361799672246	0.02149357460439205	0.0016832707915455103
10	0.0239820908755064	0.0009985064389184117	0.02460595779120922	0.0017846840200945735
11	0.025862598791718483	0.001132973819039762	0.018602412194013596	0.0014593529049307108
12	0.02448509819805622	0.0010221605189144611	0.020650478079915047	0.001544248778373003
13	0.020359909161925316	0.0006647277623414993	0.01692110300064087	0.0013927569380030036
14	0.01996575854718685	0.0006236126646399498	0.02847600355744362	0.001965104602277279
15	0.021483086049556732	0.0008011891623027623	0.0183508712798357	0.0014768867986276746
16	0.023840228095650673	0.0010341134620830417	0.027188269421458244	0.002049625152722001
17	0.017896899953484535	0.0006529183010570705	0.01169675774872303	0.0012665442191064358
18	0.018354643136262894	0.000633387069683522	0.04773024097084999	0.0038804959040135145
19	0.03199548274278641	0.0021752233151346445	0.03778650984168053	0.002846304327249527
20	0.02514667995274067	0.001199253834784031	0.030910909175872803	0.002222709823399782
21	0.021183893084526062	0.0008705009240657091	0.011889190413057804	0.0013400150928646326
22	0.017328092828392982	0.0005706571973860264	0.02464408613741398	0.0017881656531244516
23	0.01942024938762188	0.0006703952676616609	0.01201015803962946	0.0012741230893880129
24	0.018443256616592407	0.000594752433244139	0.012813013046979904	0.0012823286233469844
25	0.017856769263744354	0.0005808527348563075	0.020615173503756523	0.0016811053501442075
26	0.020225001499056816	0.0007204448338598013	0.009951425716280937	0.0012169774854555726
27	0.013696313835680485	0.00037745197187177837	0.012550510466098785	0.001212259754538536
28	0.016604715958237648	0.000494813488330692	0.01295989379286766	0.00126556062605232
29	0.018730968236923218	0.000664370774757117	0.012606434524059296	0.001310667721554637
30	0.015013129450380802	0.00042112701339647174	0.027669653296470642	0.001790221082046628
31	0.023740705102682114	0.0009414725936949253	0.019710900261998177	0.0014619374414905906
32	0.012965683825314045	0.0003221941879019141	0.0159985963255167	0.0014427085407078266
33	0.01688889041543007	0.0004999361117370427	0.01241009309887886	0.00127340666949749
34	0.0182622242718935	0.0006543670315295458	0.015189168974757195	0.001378463814035058
35	0.014676624909043312	0.00042721666977740824	0.019722772762179375	0.001559302443638444
36	0.02216634899377823	0.0008624171605333686	0.013258217833936214	0.001272417139261961
37	0.01887512393295765	0.0006332857883535326	0.019504385069012642	0.001530999201349914
38	0.01870543509721756	0.0006216150941327214	0.012591824866831303	0.0013021827908232808
39	0.014488783665001392	0.00041126215364784	0.03342011198401451	0.00235436181537807
40	0.023068707436323166	0.0009940064046531916	0.01686668023467064	0.0014526951126754284
41	0.019412849098443985	0.0006581744528375566	0.01834927871823311	0.0015840943669900298
epoch	loss	acc	val_loss	val_acc
0	0.10660026222467422	0.031950511038303375	0.06038808077573776	0.00655552139505744
1	0.04378226399421692	0.004126488696783781	0.02115423046052456	0.0009969007223844528
2	0.027611425146460533	0.002074201125651598	0.028487443923950195	0.0011118728434666991
3	0.02910928800702095	0.0021971059031784534	0.027363259345293045	0.0011945945443585515
4	0.024390365928411484	0.0017311380943283439	0.029804466292262077	0.0013134656473994255
5	0.025387393310666084	0.0017639858415350318	0.04424005746841431	0.003529176115989685
6	0.02567356824874878	0.0018778847297653556	0.026428991928696632	0.001029263366945088
7	0.02815798670053482	0.001991122495383024	0.02866552583873272	0.0012304194970056415
8	0.021429376676678658	0.0014914539642632008	0.016777370125055313	0.0006269051809795201
9	0.029868291690945625	0.002091925125569105	0.016036445274949074	0.0005526300519704819
10	0.022964032366871834	0.00154202023986727	0.024838050827383995	0.0009755724458955228
11	0.02214457094669342	0.0015665296232327819	0.045952703803777695	0.0033449684269726276
12	0.031096583232283592	0.002492089755833149	0.0403699055314064	0.0030709700658917427
13	0.02799983322620392	0.0020276247523725033	0.03434956818819046	0.0020706751383841038
14	0.025270508602261543	0.0017517678206786513	0.02810770273208618	0.001292932778596878
15	0.03010544180870056	0.001979770138859749	0.01821558177471161	0.0006469701183959842
16	0.023692039772868156	0.0015893055824562907	0.018827013671398163	0.0007222828571684659
17	0.023189092054963112	0.0016970423748716712	0.016725504770874977	0.0006026977207511663
18	0.02228042483329773	0.001495447475463152	0.024831367656588554	0.0010464591905474663
19	0.01938035897910595	0.0013008571695536375	0.027079543098807335	0.0011716618901118636
20	0.020585117861628532	0.0013829199597239494	0.022881224751472473	0.0008927428280003369
21	0.021047117188572884	0.0013660078402608633	0.021520325914025307	0.0007880199118517339
22	0.01903749629855156	0.0012692906893789768	0.02266940288245678	0.000967987987678498
23	0.018355386331677437	0.0012702293461188674	0.01691255532205105	0.0006841726135462523
24	0.019741009920835495	0.0013211742043495178	0.017035488039255142	0.0006038168212398887
epoch	loss	acc	val_loss	val_acc
0	0.08508515357971191	0.018748324364423752	0.04464196786284447	0.0025676267687231302
1	0.03054344654083252	0.00193687598221004	0.01976720429956913	0.0007162566762417555
2	0.033521153032779694	0.0023931520991027355	0.052169833332300186	0.003692308906465769
3	0.036106936633586884	0.002884490182623267	0.03985854983329773	0.0023454513866454363
4	0.025102436542510986	0.0014769462868571281	0.023461533710360527	0.0009039461729116738
5	0.024126164615154266	0.0013494923477992415	0.025623103603720665	0.0010052527068182826
6	0.02492896094918251	0.0015677877236157656	0.05560809746384621	0.00484540406614542
7	0.020255938172340393	0.001096433261409402	0.017541393637657166	0.0005556396208703518
8	0.021354705095291138	0.001131996395997703	0.030040672048926353	0.0013821416068822145
9	0.025849465280771255	0.0016138928476721048	0.04958529397845268	0.003485274501144886
10	0.022143755108118057	0.0012085955822840333	0.03509410470724106	0.0016170896124094725
11	0.020790692418813705	0.0010947532719001174	0.022063665091991425	0.0008881097310222685
12	0.021986322477459908	0.0012193828588351607	0.02311507612466812	0.000902250234503299
13	0.022251605987548828	0.0013048117980360985	0.05763785168528557	0.0053426832892000675
14	0.01743936538696289	0.000955021008849144	0.017981817945837975	0.0006654010503552854
15	0.023005904629826546	0.0013108561979606748	0.04851873964071274	0.0038692550733685493
16	0.02174791321158409	0.0012205829843878746	0.040944669395685196	0.00255340407602489
17	0.019763968884944916	0.0010094869649037719	0.014994886703789234	0.0005383880925364792
18	0.01927625946700573	0.0010129163274541497	0.023266447708010674	0.0008217768045142293
19	0.01770074851810932	0.0009272881434299052	0.019841527566313744	0.0006843850715085864
20	0.017350895330309868	0.0009610069682821631	0.02906104177236557	0.0011716432636603713
21	0.019473932683467865	0.0009614304290153086	0.02157929539680481	0.0008005768759176135
22	0.019780408591032028	0.0010149967856705189	0.027283770963549614	0.0010001602349802852
23	0.019197236746549606	0.0010100342333316803	0.017611995339393616	0.0005270136171020567
24	0.018051616847515106	0.0009197192848660052	0.0270424522459507	0.0010309284552931786
25	0.017566412687301636	0.0008835361804813147	0.014413929544389248	0.0004293305682949722
26	0.016979580745100975	0.0009264086838811636	0.040412161499261856	0.002785567194223404
27	0.01668524742126465	0.0008820727234706283	0.02295547164976597	0.0008119530393742025
28	0.01594478264451027	0.0008480626856908202	0.02363194338977337	0.0009435835527256131
29	0.016812989488244057	0.0008517571841366589	0.014289025217294693	0.0004085246764589101
30	0.016705477610230446	0.0008682268089614809	0.023194553330540657	0.0007680513081140816
31	0.015666566789150238	0.0008020865498110652	0.01610743999481201	0.00048703490756452084
32	0.01602855697274208	0.0008687260560691357	0.024243975058197975	0.0008613761747255921
33	0.019631903618574142	0.0010224742582067847	0.021623972803354263	0.0007859754841774702
34	0.016345437616109848	0.0008421933162026107	0.01901950314640999	0.000635127245914191
35	0.014535783790051937	0.000748868624214083	0.01657821424305439	0.0004919897182844579
36	0.015210920013487339	0.0008424770785495639	0.03133903443813324	0.0018002792494371533
37	0.015684010460972786	0.0008520527626387775	0.01565997675061226	0.0003946494252886623
38	0.016367455944418907	0.000835888204164803	0.018616043031215668	0.0005963489529676735
39	0.015091219916939735	0.0007628852617926896	0.018739894032478333	0.0005506282323040068
40	0.0166196059435606	0.0009191674180328846	0.042212460190057755	0.0026359078474342823
41	0.01736249029636383	0.0009284248808398843	0.021842820569872856	0.000793043989688158
42	0.01745791733264923	0.0008302680216729641	0.014957763254642487	0.0004616578808054328
43	0.015596450306475163	0.0008079808321781456	0.015729090198874474	0.000522935064509511
44	0.01456479076296091	0.0007319921860471368	0.015408787876367569	0.0004116710333619267
epoch	loss	acc	val_loss	val_acc
0	0.06103001534938812	0.00976586528122425	0.026622362434864044	0.0016276343958452344
1	0.03729361295700073	0.0028625153936445713	0.03712320700287819	0.0022827337961643934
2	0.033319395035505295	0.0026025197003036737	0.03408658877015114	0.0020600201096385717
3	0.030414793640375137	0.001874118926934898	0.023135600611567497	0.0012038135901093483
4	0.025344744324684143	0.0014302362687885761	0.030402900651097298	0.0015578367747366428
5	0.024922315031290054	0.0013924058293923736	0.0198960117995739	0.0009942167671397328
6	0.02142861858010292	0.0011358087649568915	0.01957937702536583	0.0009271191083826125
7	0.02498319372534752	0.0014336303574964404	0.02021494135260582	0.0010879416950047016
8	0.020510384812951088	0.0010531533043831587	0.01619821786880493	0.0008505541482008994
9	0.018670961260795593	0.0009343782439827919	0.019547415897250175	0.0008983338484540582
10	0.01864391565322876	0.0009395687375217676	0.02346239611506462	0.0012068700743839145
11	0.017803069204092026	0.000888285634573549	0.01549086906015873	0.0007112715393304825
12	0.018242280930280685	0.0009064485784620047	0.03394988924264908	0.0021512601524591446
13	0.019430212676525116	0.0009610471315681934	0.021201124414801598	0.0011269536335021257
14	0.022641604766249657	0.0012248067650943995	0.017752232030034065	0.0008215245325118303
15	0.01900925114750862	0.0008766307146288455	0.019105473533272743	0.0008926670998334885
16	0.019706808030605316	0.0009336017537862062	0.01369905099272728	0.0006303375121206045
17	0.017111163586378098	0.0008099561673589051	0.019445570185780525	0.0008836721535772085
18	0.018179288133978844	0.0008596396655775607	0.017423423007130623	0.000837091647554189
19	0.01952911913394928	0.0009598911856301129	0.04776045307517052	0.004430139437317848
20	0.01875162124633789	0.0009377390961162746	0.014285000041127205	0.0006481388118118048
21	0.01604699343442917	0.0007487970287911594	0.013037066906690598	0.0006846953765489161
22	0.015356888063251972	0.0007109642028808594	0.021309511736035347	0.0009673282620497048
23	0.01875591091811657	0.0009597958996891975	0.019555462524294853	0.0008524006116203964
24	0.018665963783860207	0.0008892636396922171	0.014859000220894814	0.0006907912320457399
25	0.014817623421549797	0.0006912302342243493	0.014620221219956875	0.0007106761331669986
26	0.016650166362524033	0.0007436260348185897	0.012585979886353016	0.0006134225404821336
27	0.017211681231856346	0.0007800286402925849	0.04265950992703438	0.003185128793120384
28	0.013911494053900242	0.0006952211842872202	0.01572713628411293	0.0007614285568706691
29	0.01929868943989277	0.0009242589585483074	0.01552513986825943	0.0007303797756321728
30	0.018451835960149765	0.000867885013576597	0.015850018709897995	0.0006901744636707008
31	0.014964836649596691	0.0006949873059056699	0.017201362177729607	0.0007400157046504319
32	0.016365356743335724	0.0007307752384804189	0.024774571880698204	0.0012586686061695218
33	0.016278047114610672	0.0007743103778921068	0.010710865259170532	0.0005724651855416596
34	0.012999455444514751	0.0006064699264243245	0.01881055347621441	0.0008150112116709352
35	0.01567562110722065	0.0007104529067873955	0.05433249473571777	0.005786580964922905
36	0.01931966282427311	0.0009663660312071443	0.01177976094186306	0.0005734465084969997
37	0.014961553737521172	0.0006872155936434865	0.020212646573781967	0.0008538600523024797
38	0.015672460198402405	0.0007309374050237238	0.022312019020318985	0.001047830330207944
39	0.01555735245347023	0.0007065568934194744	0.013759952038526535	0.0006014879327267408
40	0.01424512267112732	0.0006406154134310782	0.013638125732541084	0.0005893339402973652
41	0.01444982085376978	0.0006673282478004694	0.021462328732013702	0.0010107505368068814
42	0.013354959897696972	0.0006138628232292831	0.022925203666090965	0.001165033201687038
43	0.013516792096197605	0.000611869094427675	0.011822519823908806	0.0005744118825532496
44	0.014406570233404636	0.0006525795324705541	0.017352377995848656	0.0007624496938660741
45	0.01589346118271351	0.0007042631041258574	0.023529551923274994	0.0010943245142698288
46	0.01618375815451145	0.0007494179299101233	0.025145912542939186	0.0012615453451871872
47	0.014150341972708702	0.0006534068379551172	0.02363521233201027	0.0010512791341170669
48	0.01337389089167118	0.0005894878995604813	0.03578561171889305	0.002334162825718522
epoch	loss	acc	val_loss	val_acc
0	0.06342274695634842	0.010734161362051964	0.0444057434797287	0.0040728505700826645
1	0.044152408838272095	0.003841029480099678	0.021680617704987526	0.001264943857677281
2	0.030660491436719894	0.001928315032273531	0.03642089292407036	0.0032226741313934326
3	0.032772939652204514	0.0022050123661756516	0.0188632570207119	0.0011459734523668885
4	0.023158228024840355	0.0012471778318285942	0.026604754850268364	0.0015052802627906203
5	0.02455279417335987	0.0013268516631796956	0.017853491008281708	0.0010696094250306487
6	0.01895536482334137	0.0009541086619719863	0.01801249571144581	0.0010523159289732575
7	0.01952935941517353	0.0009899457218125463	0.01792796328663826	0.0010462362552061677
8	0.018585102632641792	0.0009331983746960759	0.018848050385713577	0.001262591453269124
9	0.018496206030249596	0.0009072731481865048	0.01956264302134514	0.0011120950803160667
10	0.017477642744779587	0.0008446681313216686	0.016123663634061813	0.0010558661306276917
11	0.018549054861068726	0.000916628516279161	0.02668200060725212	0.0016617390792816877
12	0.02385246567428112	0.0012925192713737488	0.017758024856448174	0.001061400049366057
13	0.01644423045217991	0.0007985815173014998	0.017072495073080063	0.001053293002769351
14	0.016218338161706924	0.0007803550106473267	0.016324687749147415	0.000978830037638545
15	0.017044274136424065	0.0008092340431176126	0.02214733138680458	0.0012998601887375116
16	0.01696695387363434	0.0008122424478642642	0.017331749200820923	0.0009796152589842677
17	0.018140224739909172	0.0008703935891389847	0.01974085345864296	0.0011894635390490294
18	0.01652687042951584	0.0007875134469941258	0.015491550788283348	0.001000830321572721
19	0.015288411639630795	0.0007130943704396486	0.016683652997016907	0.0010654025245457888
20	0.01622387394309044	0.0007725166506133974	0.015336503274738789	0.0009629298001527786
21	0.015598544850945473	0.0007148230797611177	0.018489601090550423	0.001144012319855392
22	0.014671741053462029	0.0006985301151871681	0.015875400975346565	0.0010455903830006719
23	0.013499323278665543	0.0006407478940673172	0.015569167211651802	0.0010234966175630689
24	0.01448141597211361	0.000667496700771153	0.01311404351145029	0.0009232099982909858
25	0.014015639200806618	0.0006406537140719593	0.016990065574645996	0.001036821398884058
26	0.013180951587855816	0.0006108444067649543	0.014614193700253963	0.000877054815646261
27	0.014975741505622864	0.0007099566282704473	0.018053177744150162	0.001161667169071734
28	0.014180940575897694	0.000656205927953124	0.014941534027457237	0.0009479110594838858
29	0.014104529283940792	0.0006533676641993225	0.016179075464606285	0.0010045398958027363
